status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time,delay
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.1455999999998
downloadedSegment,5952616.0,6000.0,4553.4768,93.8239211826415,2.2010651730221453,91112.0,2137.444774387627,127.8797952,42.6265984,0.0,0.0,0.0,0.0,0.0,3638.0,85.34577321562679,2.920643054157237,0.0685169158174544,2.2010651730221453,0.0,2.115103957611461e-13,1.67345406280784,1190.5232,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.4768000000004
missingTrace,5950360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5950360.0,6000.0,4553.928,96.01435950029337,2.200829173630944,93168.0,2135.58527616092,130.879344,43.626448,0.0,0.0,0.0,0.0,0.0,3638.0,83.38978227152484,2.920643054157237,0.0669466158271064,2.200829173630944,0.0,2.0670334131202921e-13,1.6774620982545208,1190.072,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.928
downloadedSegment,5819128.0,6000.0,4580.1744,98.2047978179452,2.201027833769277,95224.0,2134.2203140766164,133.8530976,44.6176992,0.0,0.0,0.0,0.0,0.0,3638.0,81.53714927550544,2.920643054157237,0.0654592932070606,2.201027833769277,0.0,2.2232092710004922e-13,1.6817475757085871,1163.8256,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.1744
missingTrace,6203648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6203648.0,6000.0,4503.270399999999,100.39523613559706,2.199559664700911,97280.0,2131.307942670761,136.9300016,45.643333866666666,0.0,0.0,0.0,0.0,0.0,3638.0,79.70495780670466,2.920643054157237,0.0639883813633995,2.199559664700911,0.0,2.372594874190248e-13,1.6843895993002358,1240.7296,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.2703999999994
missingTrace,5889800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5889800.0,6000.0,4566.04,102.58567445324891,2.2003511398563087,99336.0,2130.649157338011,139.867232,46.62241066666666,0.0,0.0,0.0,0.0,0.0,3638.0,78.03114313436905,2.920643054157237,0.0626446168783243,2.2003511398563087,0.0,2.1286046211706842e-13,1.6889914534215058,1177.96,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.04
downloadedSegment,7033976.0,6000.0,4337.2048,104.77611277090077,2.196624578601293,101392.0,2125.676868357707,143.0960672,47.69868906666667,0.0,0.0,0.0,0.0,0.0,3638.0,76.27043994679401,2.920643054157237,0.0612310969401101,2.196624578601293,0.0,1.894780628693601e-13,1.6893514706253256,1406.7952,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.2047999999995
missingTrace,5051232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5051232.0,6000.0,4733.7536,106.96655108855262,2.2024757308028127,103448.0,2130.027630894352,145.6995184,48.56650613333333,0.0,0.0,0.0,0.0,0.0,3638.0,74.90759145844919,2.920643054157237,0.0601369809501835,2.2024757308028127,0.0,1.8561116362712842e-13,1.698373972304606,1010.2464,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.7536
downloadedSegment,6866160.0,6000.0,4370.768,109.15698940620447,2.196870168091457,105504.0,2123.3508864174187,149.062504,49.68750133333333,0.0,0.0,0.0,0.0,0.0,3638.0,73.21760809814386,2.920643054157237,0.0587802359906131,2.196870168091457,0.0,2.0008883439004426e-13,1.696823653024047,1373.2320000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.768
missingTrace,6046416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6046416.0,6000.0,4534.7168,111.34742772385631,2.199114288689225,107560.0,2124.312503006612,151.8985552,50.63285173333333,0.0,0.0,0.0,0.0,0.0,3638.0,71.8505846591489,2.920643054157237,0.0576827682852885,2.199114288689225,0.0,1.961655239118081e-13,1.7023551374441783,1209.2832,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.7168
downloadedSegment,5407112.0,6000.0,4662.5776,113.53786604150818,2.2007628733913887,109616.0,2124.7433260853804,154.7706944,51.59023146666667,0.0,0.0,0.0,0.0,0.0,3638.0,70.51722577268477,2.920643054157237,0.0566123270069899,2.2007628733913887,0.0,2.098833927168297e-13,1.7072543781096137,1081.4224000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.5775999999996
missingTrace,6960632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6960632.0,6000.0,4351.8736,115.72830435916003,2.1962414084861743,111672.0,2119.2626291949605,158.0813984,52.69379946666667,0.0,0.0,0.0,0.0,0.0,3638.0,69.04038116100065,2.920643054157237,0.055426693153998,2.1962414084861743,0.0,2.0592332870330459e-13,1.7064357709934797,1392.1264,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.8736
downloadedSegment,6001832.0,6000.0,4543.6336,117.91874267681187,2.1987508428040305,113728.0,2120.6089055390657,160.8896384,53.629879466666665,0.0,0.0,0.0,0.0,0.0,3638.0,67.83531934397088,2.920643054157237,0.0544592507609968,2.1987508428040305,0.0,2.189524282045939e-13,1.7119513110370632,1200.3664,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.6336
missingTrace,5608872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5608872.0,6000.0,4622.2256,120.10918099446374,2.1996535087354845,115784.0,2120.443081425796,163.81104639999998,54.60368213333333,0.0,0.0,0.0,0.0,0.0,3638.0,66.62554351401788,2.920643054157237,0.0534880238850101,2.1996535087354845,0.0,2.149714749645104e-13,1.7159239426827244,1121.7744,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.2255999999998
downloadedSegment,5977888.0,6000.0,4548.4224,122.2996193121156,2.1985150768074684,117840.0,2118.346877187107,166.8848496,55.6282832,0.0,0.0,0.0,0.0,0.0,3638.0,65.3983871283664,2.920643054157237,0.0525028436282433,2.1985150768074684,0.0,2.111326986258584e-13,1.717961081138453,1195.5776,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.4223999999997
missingTrace,7117856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7117856.0,6000.0,4320.428800000001,124.49005762976743,2.195426082263625,119896.0,2114.4082553315407,170.1128432,56.70428106666667,0.0,0.0,0.0,0.0,0.0,3638.0,64.15741336571817,2.920643054157237,0.0515065705660471,2.195426082263625,0.0,2.074286161938258e-13,1.7181480302206529,1423.5712,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.4288000000006
missingTrace,6181608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6181608.0,6000.0,4507.6784,126.6804959474193,2.197716832601105,121952.0,2115.68451137588,172.92559359999998,57.64186453333333,0.0,0.0,0.0,0.0,0.0,3638.0,63.1138501409198,2.920643054157237,0.0506687817578884,2.197716832601105,0.0,2.038522607422081e-13,1.7231654611539828,1236.3216,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.6783999999998
downloadedSegment,4671576.0,6000.0,4809.6848,128.87093426507116,2.2013717460111955,124008.0,2118.303161501532,175.6235872,58.54119573333334,0.0,0.0,0.0,0.0,0.0,3638.0,62.144272156171965,2.920643054157237,0.049890389452606,2.2013717460111955,0.0,2.0039713767878084e-13,1.7293593952440918,934.3152,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.6848
missingTrace,7304528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7304528.0,6000.0,4283.0944,131.061372582723,2.1947179903223777,126064.0,2111.033352388929,179.1501776,59.71672586666666,0.0,0.0,0.0,0.0,0.0,3638.0,60.92095551458722,2.920643054157237,0.0489082918021718,2.1947179903223777,0.0,1.970571853841345e-13,1.7261078573172208,1460.9056,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0944
downloadedSegment,5574976.0,6000.0,4629.0048,133.25181090037486,2.1988231566718945,128120.0,2114.141796117314,181.8042672,60.6014224,0.0,0.0,0.0,0.0,0.0,3638.0,60.03159424191997,2.920643054157237,0.0481942987225533,2.1988231566718945,0.0,1.9382673972209952e-13,1.7325806261564,1114.9952,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0047999999997
missingTrace,7198488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7198488.0,6000.0,4304.3024,135.44224921802672,2.194830709272636,130176.0,2109.4915660352704,185.1289696,61.70965653333334,0.0,0.0,0.0,0.0,0.0,3638.0,58.95349616854347,2.920643054157237,0.0473287848001489,2.194830709272636,0.0,2.0536977136808082e-13,1.7316310517868363,1439.6976000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.3023999999996
downloadedSegment,5015856.0,6000.0,4740.8288,137.63268753567857,2.199865138774195,132232.0,2113.542736386523,187.6924432,62.564147733333336,0.0,0.0,0.0,0.0,0.0,3638.0,58.148318674558126,2.920643054157237,0.0466823757690406,2.199865138774195,0.0,2.0210993372731745e-13,1.7388292042605498,1003.1712,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.8288000000002
missingTrace,7289440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7289440.0,6000.0,4286.111999999999,139.82312585333042,2.194483964919967,134288.0,2107.611747932849,191.14716,63.715720000000005,0.0,0.0,0.0,0.0,0.0,3638.0,57.09736937760415,2.920643054157237,0.0458386573071329,2.194483964919967,0.0,2.131628207280301e-13,1.7365085407636882,1457.888,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.1119999999992
downloadedSegment,6182824.0,6000.0,4507.4352,142.01356417098228,2.196925894677624,136344.0,2109.218692823504,193.9258368,64.6419456,0.0,0.0,0.0,0.0,0.0,3638.0,56.27924664445743,2.920643054157237,0.0451818556364311,2.196925894677624,0.0,2.098833927168297e-13,1.7412391227519424,1236.5648,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.4352
missingTrace,6761160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6761160.0,6000.0,4391.768,144.20400248863413,2.1955374816155606,138400.0,2107.170274136763,197.041504,65.68050133333332,0.0,0.0,0.0,0.0,0.0,3638.0,55.38934578980884,2.920643054157237,0.0444674293719952,2.1955374816155606,0.0,2.204835640661645e-13,1.7424408285177508,1352.2320000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.768
missingTrace,5272440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5272440.0,6000.0,4689.512,146.39444080628598,2.1987336296205595,140456.0,2109.5427461663885,199.74376,66.58125333333334,0.0,0.0,0.0,0.0,0.0,3638.0,54.6400047741166,2.920643054157237,0.0438658467351956,2.1987336296205595,0.0,2.1719276460249042e-13,1.747754532141704,1054.488,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.5119999999995
downloadedSegment,6256088.0,6000.0,4492.7824,148.58487912393784,2.196479560340104,142512.0,2106.706260750048,202.9404896,67.64682986666666,0.0,0.0,0.0,0.0,0.0,3638.0,53.77931245515237,2.920643054157237,0.0431748695380683,2.196479560340104,0.0,2.273736754432321e-13,1.7480753825875357,1251.2176000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.7824
missingTrace,5750624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5750624.0,6000.0,4593.8752,150.7753174415897,2.197470257670173,144568.0,2107.001899259355,205.8393968,68.61313226666667,0.0,0.0,0.0,0.0,0.0,3638.0,53.021919854362885,2.920643054157237,0.0425668229633663,2.197470257670173,0.0,2.2407840478463453e-13,1.7512924229191051,1150.1248,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.8751999999995
downloadedSegment,6482800.0,6000.0,4447.44,152.96575575924157,2.1958295588082004,146624.0,2104.793400540186,208.985832,69.66194399999999,0.0,0.0,0.0,0.0,0.0,3638.0,52.22363590657189,2.920643054157237,0.0419259481784952,2.1958295588082004,0.0,2.338700661701816e-13,1.7520781848555451,1296.5600000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.4399999999996
missingTrace,4879616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,4879616.0,6000.0,4768.0768,155.1561940768934,2.1990794556037634,148680.0,2107.290240034702,211.6651952,70.55506506666666,0.0,0.0,0.0,0.0,0.0,3638.0,51.56256317760456,2.920643054157237,0.0413952286968703,2.1990794556037634,0.0,2.4338590610824853e-13,1.757254255364624,975.9232000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.0767999999998
downloadedSegment,7581328.0,6000.0,4227.734399999999,157.34663239454525,2.193437503736594,150736.0,2101.2842189986472,215.2055376,71.7351792,0.0,0.0,0.0,0.0,0.0,3638.0,50.7143083849716,2.920643054157237,0.0407142365395699,2.193437503736594,0.0,2.526374171591468e-13,1.7543291309652531,1516.2656000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.7343999999994
missingTrace,6249808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6249808.0,6000.0,4494.0384,159.5370707121971,2.196076421077179,152792.0,2103.228466157183,217.9392336,72.6464112,0.0,0.0,0.0,0.0,0.0,3638.0,50.078179223256654,2.920643054157237,0.0402035421421786,2.196076421077179,0.0,2.367177990915841e-13,1.758864407725273,1249.9616,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0384000000004
missingTrace,8276136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8276136.0,6000.0,4088.7728,161.72750902984896,2.191979149439585,154848.0,2098.7374959802028,221.3444992,73.78149973333333,0.0,0.0,0.0,0.0,0.0,3638.0,49.30775347680292,2.920643054157237,0.0395850323551736,2.191979149439585,0.0,2.2122844097179362e-13,1.7572581506889593,1655.2272,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.7727999999995
downloadedSegment,3736552.0,6000.0,4996.6896,163.9179473475008,2.2008653943791368,156904.0,2106.6917285609184,223.4365824,74.47886079999999,0.0,0.0,0.0,0.0,0.0,3638.0,48.84607472406453,2.920643054157237,0.0392143894628049,2.2008653943791368,0.0,2.1827872842550282e-13,1.7673717851232258,747.3104,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.6896
missingTrace,6632560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6632560.0,6000.0,4417.488,166.10838566515267,2.195112375954696,158960.0,2100.6468871785587,227.015784,75.671928,0.0,0.0,0.0,0.0,0.0,3638.0,48.07595228708856,2.920643054157237,0.0385961231773721,2.195112375954696,0.0,2.273736754432321e-13,1.7641980245466249,1326.5120000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.4880000000005
downloadedSegment,5303432.0,6000.0,4683.3136,168.29882398280452,2.1975911354437643,161016.0,2102.494395924992,229.7499584,76.58331946666667,0.0,0.0,0.0,0.0,0.0,3638.0,47.50381708883043,2.920643054157237,0.0381368041304146,2.1975911354437643,0.0,2.2442077056734605e-13,1.76843653663062,1060.6864,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.3135999999995
missingTrace,8324984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8324984.0,6000.0,4079.0032,170.48926230045635,2.191808144464376,163072.0,2096.451899147773,233.3542688,77.78475626666666,0.0,0.0,0.0,0.0,0.0,3638.0,46.77008934151541,2.920643054157237,0.0375477560686119,2.191808144464376,0.0,2.2154358120109805e-13,1.765163349130614,1664.9968,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0032
downloadedSegment,5909504.0,6000.0,4562.0992,172.67970061810823,2.196279840833202,165128.0,2100.231215707085,235.8711728,78.62372426666667,0.0,0.0,0.0,0.0,0.0,3638.0,46.271021042720655,2.920643054157237,0.0371470962664061,2.196279840833202,0.0,2.3025182323365283e-13,1.7711319074416108,1181.9008,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0991999999997
missingTrace,5516128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5516128.0,6000.0,4640.7744,174.87013893576008,2.196930063046002,167184.0,2100.367494962706,238.7924976,79.5974992,0.0,0.0,0.0,0.0,0.0,3638.0,45.70495350436839,2.920643054157237,0.0366926484313119,2.196930063046002,0.0,2.273736754432321e-13,1.7736138690188326,1103.2256,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.7744000000002
downloadedSegment,3979632.0,6000.0,4948.0736,177.06057725341194,2.1996450932797043,169240.0,2102.48911057068,241.4851984,80.49506613333332,0.0,0.0,0.0,0.0,0.0,3638.0,45.19531661697077,2.920643054157237,0.0362835040015923,2.1996450932797043,0.0,2.2456659303035282e-13,1.7779318722241035,795.9264000000001,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0736
missingTrace,7622728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7622728.0,6000.0,4219.4544,179.2510155710638,2.192996512090481,171296.0,2095.6730947285737,245.2138176,81.7379392,0.0,0.0,0.0,0.0,0.0,3638.0,44.50809545244811,2.920643054157237,0.035731792148697,2.192996512090481,0.0,2.3291937484428656e-13,1.7737531359433685,1524.5456,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.4543999999996
downloadedSegment,5750384.0,6000.0,4593.9232,181.44145388871564,2.1962790182498533,173352.0,2098.359290072505,247.8393488,82.61311626666667,0.0,0.0,0.0,0.0,0.0,3638.0,44.03659085146854,2.920643054157237,0.0353532609123435,2.1962790182498533,0.0,2.301131173160421e-13,1.7785176806624206,1150.0768,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.9232000000002
missingTrace,7269096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7269096.0,6000.0,4290.1808,183.6318922063675,2.193552982034421,175408.0,2095.315453376088,251.1430912,83.71436373333333,0.0,0.0,0.0,0.0,0.0,3638.0,43.45729738314219,2.920643054157237,0.0348881950947003,2.193552982034421,0.0,2.382009933214812e-13,1.777824166802728,1453.8192,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.1808
downloadedSegment,5069720.0,6000.0,4730.056,185.8223305240193,2.1973193732477485,177464.0,2098.4834500481857,253.703216,84.56773866666666,0.0,0.0,0.0,0.0,0.0,3638.0,43.018768827904815,2.920643054157237,0.0345361375414007,2.1973193732477485,0.0,2.460985663620865e-13,1.7829673633392726,1013.9440000000002,0.0
