status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
downloadedSegment,7744672,25000.0,6355.900799999999,53.75560706241512,2.546316706842938,69795.0,3306.0769706824008,63.3333712,21.111123733333333,0.0,0.0,0.0,0.0,0.0,15122.0,716.304834883004,5.729292699093537,0.2713873866433406,2.546316706842938,0.0,3.274180926382542e-13,2.273566665691571,1548.9344
missingTrace,10336808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,10336808,25000.0,6776.539199999998,56.840106417184494,2.587061892411074,74822.0,3405.5028590773286,65.9127328,21.97091093333333,0.0,0.0,0.0,0.0,0.0,17187.0,782.2616027232906,6.258251367958368,0.2848425987865444,2.587061892411074,0.0,3.1482508907524453e-13,2.379929848035612,2067.3616
downloadedSegment,8523464,25000.0,7559.8463999999985,59.39564710308904,2.615418224064216,77784.0,3425.12795234839,68.1294256,22.709808533333334,0.0,0.0,0.0,0.0,0.0,19252.0,847.7394237710995,6.7872100368232,0.2988668982770581,2.615418224064216,0.0,3.36849889545529e-13,2.410140046463766,1704.6928000000005
missingTrace,9503272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9503272,25000.0,8147.191999999998,61.95118778899359,2.634648189661841,80746.0,3433.9503456660195,70.54208,23.514026666666663,0.0,0.0,0.0,0.0,0.0,19252.0,818.7453502930449,6.7872100368232,0.2886451620149221,2.634648189661841,0.0,3.2481953634747453e-13,2.429699045288326,1900.6544
downloadedSegment,7169384,25000.0,9201.315199999995,61.95118778899359,2.5639233270123123,80746.0,3341.7689047072163,72.4879568,24.162652266666665,0.0,0.0,0.0,0.0,0.0,19252.0,796.7668361705017,6.7872100368232,0.2808967311169902,2.5639233270123123,0.0,3.136188626803201e-13,2.3553799104884905,1433.8768
missingTrace,14645992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,14645992,25000.0,5760.116799999998,67.06226916080269,2.649664769118992,86670.0,3424.376305980552,75.9291552,25.3097184,0.0,0.0,0.0,0.0,0.0,19252.0,760.6564283228059,6.7872100368232,0.2681661616915975,2.649664769118992,0.0,3.031649005909761e-13,2.444279386636837,2929.1984
downloadedSegment,9316528,25000.0,6384.811199999998,67.06226916080269,2.5692892260156914,86670.0,3320.500484181867,78.3044608,26.101486933333334,0.0,0.0,0.0,0.0,0.0,19252.0,737.5825005361636,6.7872100368232,0.2600315474041244,2.5692892260156914,0.0,2.9338538766868657e-13,2.358459762863735,1863.3056
missingTrace,8701352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8701352,25000.0,7132.540799999998,70.14676851557206,2.612324288882221,91697.0,3414.872921258752,80.5567312,26.85224373333333,0.0,0.0,0.0,0.0,0.0,21317.0,793.8628969592551,7.316168705688031,0.272460237525925,2.612324288882221,0.0,2.842170943040401e-13,2.4580325568216512,1740.2704
downloadedSegment,10073832,25000.0,7605.774399999998,72.70230920147661,2.625153416801146,94659.0,3417.971176023288,83.0834976,27.6944992,0.0,0.0,0.0,0.0,0.0,23382.0,844.2831853048998,7.845127374552862,0.2832738486404138,2.625153416801146,0.0,2.7560445508270574e-13,2.471029443421154,2014.7664
missingTrace,7653616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7653616,25000.0,8563.051199999998,75.25784988738116,2.6522209906696985,97621.0,3440.338326402011,85.1262208,28.37540693333333,0.0,0.0,0.0,0.0,0.0,23382.0,824.0234247542211,7.845127374552862,0.2764762948769199,2.6522209906696985,0.0,2.6749844169792013e-13,2.50159998680414,1530.7232
downloadedSegment,9146064,25000.0,9221.838399999997,75.25784988738116,2.5812298402927363,97621.0,3348.25189154744,87.46743359999999,29.155811199999995,0.0,0.0,0.0,0.0,0.0,23382.0,801.9670534840068,7.845127374552862,0.2690759423820409,2.5812298402927363,0.0,2.858411919857775e-13,2.425150680007554,1829.2128
missingTrace,15070480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15070480,25000.0,5695.742399999997,80.36893125919025,2.6497136097199023,103545.0,3413.8141620126803,90.99352959999996,30.331176533333327,0.0,0.0,0.0,0.0,0.0,23382.0,770.8899776539716,7.845127374552862,0.2586489635814565,2.6497136097199023,0.0,2.7790115887506173e-13,2.4964461240057405,3014.096
